Index,Text
00_00,"<EB>[*:] Did you defeat<F1>the Demon King?<FA><F7><F1>Yes, I knew it!<F1><FA><F7>"
00_01,[*:] Thank you!<F1>
00_02,"[*:] The world is at<F1>peace!<FA><F7><F1>If Ortega hears of<F1>this, I['m] sure that<FA><F7><F1>he would be simply<F1>delighted!<FA><F7><F1>Where could the<F1>great Ortega be?<F7>"
00_03,<EB>[*:] I always thought<F1>that this day<FA><F7><F1>would come.<F1>Thank you!<F7>
00_04,[*:] So it was you<F1>who were the<FA><F7><F1>heroes that saved<F1>the world.<FA><F7><F1>I['m] grateful for<F1>what you['v]e done.<F7>
00_05,"[*:] Listen, listen!<F1><FA><F7>I finally managed<F1>to make magic<FA><F7><F1>keys that open any<F1>door.<FA><F7><F1>However, they['r]e<F1>not perfect-they<FA><F7><F1>break after only<F1>one use.<FA><F7><F1>It['s] a headache.<F1><F7>"
00_06,"[*:] Oh, what joy!<F1>I once thought<FA><F7><F1>that there was no<F1>point to living,<FA><F7><F1>but now I['m] glad<F1>for my longevity!<F7>"
00_07,<EB>[*:] I['l]l have to make<F1>the best dinner I<FA><F7><F1>can to celebrate!<F1><FA><F7>I['m] sure that the<F1>elemental spirit<FA><F7><F1>Rubiss is happy<F1>for your success.<F7>
01_00,<EB>[*:] Welcome to the<F1>town of Rimuldar.<F7>
01_01,[*:] I saw an old man<F1>standing at the<FA><F7><F1>western tip of<F1>this island.<FA><F7><F1>Where could he<F1>have gone?<F7>
01_02,<EB>[*:] Are you going to<F1>fight the Demon<FA><F7><F1>King too?<F1><FA><F7>You['r]e a little<F1>late.<FA><F7><F1>I['m] sure Ortega<F1>will do the job.<F7>
01_03,"[*:] Without the<F1>Light Orb, the<FA><F7><F1>Demon King will<F1>be nigh impossible<FA><F7><F1>to defeat.<F1><F7>"
01_04,[*:] I['m] really<F1>worried…<FA><F7><F1>I wonder if anyone<F1>has disturbed the<FA><F7><F1>things that I left<F1>at the inn.<FA><F7><F1>I have something<F1>important that<FA><F7><F1>Ortega left in my<F1>care…<F7>
