Index,Text
00_00,<EB>[*:] This is village<F1>of Soo.<FA><F7><F1>You come a long<F1>way here.<F7>
00_01,[*:] Whinny!<F7>
00_02,[*:] We do not lie.<F1><F7>
00_03,<EB>[*:] I heard that<F1>Echo Flute in<FA><F7><F1>tower somewhere.<F1><F7>
00_04,"[*:] Dry Vase belong<F1>to village.<FA><F7><F1>But many years<F1>ago, men crossed<FA><F7><F1>sea in east and<F1>come here.<FA><F7><F1>They take it.<F1><F7>"
00_05,[*:] This my horse.<F1>Very good horse.<F7>
00_06,"[*:] Hi, I['m] Mr. Edo,<F1>the talking horse.<FA><F7><F1>Hey, well there,<F1>listen to this.<FA><F7><F1>If you find the<F1>Dry Vase, use it<FA><F7><F1>in front of the<F1>shoal in the<FA><F7><F1>western sea.<F1><F7>"
00_07,[*:] Due east of<F1>here…<FA><F7><F1>Was there a town<F1>on small grassy<FA><F7><F1>clearing on coast?<F1><FF>
00_08,"[*:] Ah, good!<F1>That is good!<F7>"
00_09,"[*:] So, failure<F1>after all…<FA><F7><F1>Many years ago,<F1>a man from village<FA><F7><F1>left to build town<F1>there.<F7>"
00_0A,"[*:] On northern sea,<F1>is frozen island<FA><F7><F1>of Greenlad.<F1><FA><F7>Great mage is said<F1>to live on meadow<FA><F7><F1>there.<F1><F7>"
00_0B,<EB>[*:] Blow Echo Flute<F1>where Orb is.<FA><F7><F1>Echo come back if<F1>Orb is there.<F7>
00_0C,"[*:] Waah! You['v]e<F1>finally found me!<FA><F7><F1>F… forgive me!<F1>I['l]l return it!<FA><F7><F1>I['l]l get the vase<F1>back!<FA><F7><F1>But then again,<F1>you['r]e not from<FA><F7><F1>the Soo village.<F1><FA><F7>"
00_0D,"[*:] I came over from<F1>Edinbear as a<FA><F7><F1>soldier.<F1><FA><F7>But I missed the<F1>return boat.<FA><F7><F1>I was left behind<F1>alone.<FA><F7><F1>Since then, many<F1>years have passed…<FA><F7><F1>My comrades took<F1>the vase away.<F7>"
01_00,"[*:] My horse is good<F1>horse.<FA><F7><F1>But no talking.<F1><FA><F7>Talking horse,<F1>somewhere else.<F7>"
01_01,[*:] Zzz… Zzz…<F7>
01_02,[*:] …Mumble…<F1><FA><F7>Return the vase…<F1>You thieves… Zzz…<F7>
01_03,<EB>[*:] Husband knows…<F1>about the vase…<FA><F7><F1>…Mumble…<F1><F7>
01_04,<EB>[*:] Ssss…<F7>
01_05,<EB>[*:] …Mumble…<F1><FA><F7>That ax not same<F1>as one I drop.<FA><F7><F1>I do not lie…<F1><F7>
02_00,[*:] The house ahead<F1>is home to a crew<FA><F7><F1>of pirates.<F1><FA><F7>I['d] stay away if I<F1>were you.<F7>
02_01,[*:] The pirates come<F1>home at night.<F7>
02_02,[*:] The pirates come<F1>home at night.<FA><F7><F1>But you look like<F1>you['r]e capable of<FA><F7><F1>handling yourself<F1>against pirates.<F7>
03_00,"[*:] Arr, who are<F1>you?<FA><F7><F1>Oh, wait, aren['t]<F1>you the lot out to<FA><F7><F1>take on the Demon<F1>Lord?<FA><F7><F1>We roam the seven<F1>seas. We['v]e heard<FA><F7><F1>all about you lot<F1>everywhere we go!<FA><F7><F1>You['r]e welcome<F1>here. Stay as long<FA><F7><F1>as you like!<F1><F7>"
03_01,[*:] You['r]e looking<F1>for Orbs?<FA><F7><F1>I seem to recall<F1>seeing something<FA><F7><F1>like that in our<F1>loot…<FA><F7><F1>Where['d] we put it<F1>now…<F7>
03_02,"[*:] Hey, that['s] the<F1>red ball we stole<FA><F7><F1>a long time ago!<F1><FA><F7>Where['d] you find<F1>it?<FA><F7>"
03_03,"[*:] Eh, it doesn['t]<F1>look like it['s]<FA><F7><F1>worth anything.<F1><FA><F7>If you want it,<F1>it['s] yours.<F7>"
03_04,[*:] You lot['v]e been<F1>on the sea - you<FA><F7><F1>must['v]e seen that<F1>you experience all<FA><F7><F1>sorts of things<F1>while sailing.<FA><F7><F1>There might be a<F1>tiny island that<FA><F7><F1>nobody knows.<F1><FA><F7>There may be a<F1>ship of ghosts.<FA><F7><F1>The sea--it['s] deep<F1>and mysterious.<F7>
03_05,"[*:] A long time ago,<F1>we saw a haunted<FA><F7><F1>ship wandering on<F1>the sea.<F7>"
03_06,[*:] We must have met<F1>the ghost ship<FA><F7><F1>because we had the<F1>bone of a sailor.<FA><F7><F1>We gave the bone<F1>to the old man in<FA><F7><F1>Greenlad.<F1><F7>
03_07,[*:] We only rob the<F1>evil rich.<FA><F7><F1>You can think of<F1>us as heroes!<F7>
03_08,"[*:] Don['t] disturb us,<F1>please.<FA><F7><F1>We['r]e discussing<F1>business now.<F7>"
03_09,"[*:] Tch, you['d] think<F1>he['d] be a bit more<FA><F7><F1>generous in his<F1>offers.<FA><F7><F1>Yes, what we have<F1>we stole, but just<FA><F7><F1>7G for a Copper<F1>Sword? Ridiculous!<F7>"
03_0A,[*:] From Aliahan are<F1>you?<FA><F7><F1>I['v]e been there<F1>several times.<FA><F7><F1>It['s] a real nice<F1>place.<F7>
03_0B,[*:] This is our<F1>captain['s] quarters.<F7>
03_0C,<EB>[*:] Do you think it['s]<F1>funny that a woman<FA><F7><F1>like me commands a<F1>crew of pirates?<FF>
03_0D,<EB>[*:] Humph. I don['t]<F1>like bootlickers!<F7>
03_0E,"<EB>[*:] Well, aren['t] you<F1>blunt?<FA><F7><F1>I like that!<F1><FA><F7>Do you know the<F1>island of Luzami?<FA><F7><F1>It['s] a little<F1>south, then a bit<FA><F7><F1>west from here.<F1><FA><F7>I doubt anyone<F1>other than us<FA><F7><F1>would even know<F1>about it.<FA><F7><F1>By the way, are<F1>you lot really on<FA><F7><F1>a quest to defeat<F1>the Demon Lord?<FF>"
03_0F,"<EB>[*:] Yeah?<F1>You really are?<FA><F7><F1>I['m] not sure if<F1>you could do it,<FA><F7><F1>but if you do,<F1>come see us.<F7>"
03_10,<EB>[*:] You['r]e traveling<F1>aimlessly?<FA><F7><F1>That['s] not a bad<F1>thing either.<F7>
04_00,"[*:] Oh, if it isn['t]<F1>you lot!<FA><F7><F1>You felled the<F1>Demon Lord, hey?<FA><F7><F1>That['s] something<F1>else!<FA><F7><F1>Huh? How do I know<F1>that already?<FA><F7><F1>We roam the seven<F1>seas. We['v]e heard<FA><F7><F1>all about you lot<F1>everywhere we go!<F7>"
04_01,[*:] Our captain is<F1>sure beautiful…<FA><F7><F1>But that hard-<F1>nosed Amazon<FA><F7><F1>personality…<F1>It['s] too much.<F7>
04_02,[*:] ZZZ… ZZZ…!<F7>
04_03,"[*:] Hey, the evil-<F1>doers never go<FA><F7><F1>away!<F1><FA><F7>You['l]l find them<F1>easily!<FA><F7><F1>Our job['s] not done<F1>yet at all!<F7>"
04_04,"[*:] Please, I<F1>implore you!<FA><F7><F1>The best I can do<F1>is 500G, no more!<F7>"
04_05,"[*:] Tch, 500G for a<F1>Spear?<FA><F7><F1>That['s] too low, you<F1>agree with me?<FF>"
