Index,Text
00_00,"[*:] When you['r]e<F1>outside of any<FA><F7><F1>town, you may see<F1>some odd places.<FA><F7><F1>You should go<F1>investigate them<FA><F7><F1>instead of just<F1>gawking at them.<F7>"
00_01,"[*:] Travel east from<F1>here, and cross<FA><F7><F1>some mountains.<F1><FA><F7>You should find a<F1>small spring.<FA><F7><F1>Many heroes are<F1>said to have left<FA><F7><F1>on their journeys<F1>from there.<F7>"
00_02,<EB>[*:] Welcome to the<F1>village of Reeve.<F7>
00_03,[*:] Oof! Oof!<F1><FA><F7>Nope… It['s] too<F1>heavy to push.<F7>
00_04,"[*:] Oh, amazing!<F1><FA><F7>Your strength must<F1>serve you well!<F7>"
00_05,[*:] Whinny!<F1><F7>
00_06,"[*:] Are you<F1>traveling?<FA><F7><F1>Oh, from Aliahan,<F1>you say?<FA><F7><F1>Don['t] tell me--you<F1>are looking for<FA><F7><F1>the Magic Bomb.<F1>Why do all people<FA><F7><F1>long to explore<F1>unknown horizons?<F7>"
00_07,"[*:] Magic Bomb, huh?<F1><FA><F7>Gramps and his<F1>foolish hobby…"
00_08,<EB>[*:] Beat up lots of<F1>monsters please!<FA><F7><F1>They… They took my<F1>Mama and Papa…<F7>
00_09,"<EB>[*:] Oh, my goodness!<F1><&40> is a lady!<FF>"
00_0A,<EB>[*:] Oh! You['r]e not?<F1><FA><F7>But you look like<F1>a lady to me.<F7>
00_0B,<EB>[*:] I knew it!<F1><FA><F7>It['s] so amazing<F1>that a lady is on<FA><F7><F1>a trip to battle<F1>monsters!<FA><F7>
00_0C,[*:] Have you gotten<F1>the Thief Key?<FF>
00_0D,[*:] That['s] nice.<F1><F7>
00_0E,[*:] I hear that<F1>there is a cave<FA><F7><F1>that connects to<F1>Najimi Tower in<FA><F7><F1>the forest south<F1>of the village.<FA><F7><F1>The old man who<F1>lives in the tower<FA><F7><F1>is supposed to<F1>have the key.<F7>
00_0F,<FE>The huge pot is<F1>bubbling with a<FA><F7><F1>mysterious broth…<F1><F7>
00_10,[*:] Hm? Who are you?<F1>How['d] you get in?<FA><F7><F1>Didn['t] I lock up<F1>tight?<FF>
00_11,[*:] What? That['s] the<F1>Thief Key!<FA><F7>
00_12,[*:] What? A spell<F1>that opens locks?<FA><F7><F1>A user of a spell<F1>that advanced…<FA><F7>
00_13,"[*:] Oh! So you['r]e<F1>the hero Ortega['s]…<FA><F7><F1>I understand now…<F1><FA><F7>Then, I must give<F1>you this.<FA><F7><F1><FE><&40> obtained the<F1>Magic Bomb!<FA><F7>"
00_14,[*:] That will break<F1>the seal barring<FA><F7><F1>you from the<F1>Traveler['s] Gate.<FA><F7><F1>Be careful with<F1>it.<F7>
00_15,[*:] The countries<F1>across the seas<FA><F7><F1>should be waiting<F1>desperately for<FA><F7><F1>the hero from<F1>Aliahan.<FA><F7><F1>I hope that you<F1>will help them.<F7>
