Index,Text
00_00,<FE>それは　<&40>が　16才になる<F1>たんじょう日のことで　あった<FA><F7>
00_01,<EB>＊「おきなさい.<F1><FA><F7>＊「おきなさい　わたしの　かわいい<F1>　　<&40>や.<F7>
00_02,＊「おい　<&40>じゃないか!?<F1>　　よし　いいことをおしえてやろう.<FA><F7><F1>＊「人とはなしたあと<F1>　　おぼえておきたいことは[・・・]<FA><F7><F1>＊「セレクトボタンをおせば<F1>　　そのことばを　おぼえられるぜ.<FA><F7><F1>＊「すこしくらい　うごいたあとでも<F1>　　ゆうこうだから[・・・]<FA><F7><F1>＊「思いたったら　セレクトボタン.<F1>　　よくおぼえておきな.<F7>
00_03,<EB>＊「ねえ.せめて　もう少し　あの子が<F1>　　大人になるまで　まてないの?<FA><F7><F1><xE3>オルテガ「すまない.<F1>　　分かってくれ.<FA><F7><F1>オルテガ「オレは　少しでも　早く<F1>　　平和を　とりもどしたいんだ.<FA><F7><F1>オルテガ「おまえと<F1>　　<&40>のためにも[・・・][・・・].<FA><F7><F1>オルテガ「な~に　心配はいらない.<F1>　　すぐに　もどってくるさ.<F7>
00_04,<EB>＊「おきなさい.<F1><FA><F7>＊「おきなさい　わたしの　かわいい<F1>　　<&40>や.<FA><F7><F1>＊「おはよう　<&40>.<F1>　　もう　あさですよ.<FA><F7><F1>＊「今日は　とても　大切な日.<F1><FA><F7>＊「<&40>が　王さまに　族立ちの<F1>　　ゆるしをいただく日だったでしょ.<F7>
00_05,<EB>＊「おはよう　<&40>.<F1>　　もう　あさですよ.<FA><F7><F1>＊「今日は　とても　大切な日.<F1><FA><F7>＊「<&40>が　王さまに　族立ちの<F1>　　ゆるしをいただく日だったでしょ.<FA><F7>
00_06,<EB>＊「この日のために　おまえを[・・・]<F1><FA><F7>＊「ゆうかんな　男の子に<F1>　　そだてあげたつもりです.<F7>
00_07,<EB>＊「むすめのおまえを　この日のため[・・・]<F1><FA><F7>＊「ゆうかんな　男の子の　ように<F1>　　そだてたつもりです.<F7>
00_08,<EB>＊「さあ　母さんに<F1>　　ついていらっしゃい.<F7>
00_09,<EB>＊「ここから　まっすぐ行くと<F1>　　アリアハンの　お城です.<FA><F7><F1>＊「王さまに　ちゃんと<F1>　　あいさつするのですよ.<FA><F7><F1>＊「さあ　いってらっしゃい.<F1><F7>
00_0A,<EB>＊「<&40>や　どうしたの?<F1>　　王さまに　会ってらっしゃい.<F7>
00_0B,<EB>＊「<&40>や　どこへ行くつもり?<F1><FA><F7>＊「あんなに　たのしみにしていたのに<F1>　　王さまに　会わなくてもいいの?<xFF>
00_0C,<EB>＊「そうでしょう.<F1><FA><F7>＊「だったら　王さまに　ちゃんと<F1>　　あいさつしてくるのですよ.<F7>
00_0D,<EB>＊「そうなの?<F1><FA><F7>＊「今日　会わないと　もう　王さまは<F1>　　<&40>に　会ってくれないかも.<FA><F7><F1>＊「本当に　それでも　いいのね?<F1><xFF>
00_0E,<EB>＊「そう[・・・][・・・].　そこまで　いうなら<F1>　　母さんは　もう　何もいわないわ.<F7>
00_0F,<EB>＊「じゃあ　おうちに　もどるけど<F1>　　さいごに　もう1回だけ　きくわ.<FA><F7><F1>＊「本当に　王さまに　会わないのね?<F1><xFF>
00_10,<EB>＊「わかったわ.　<&40>も　もう[・・・]<F1><FA><F7>＊「自分のことは　自分で考えたい<F1>　　年ごろですものね.<FA><F7><F1>＊「<&40>の　好きなように　なさい.<F1>　　でも　ムチャだけは　しないでね.<xFF>
00_11,<EB>＊「ありがとう.<F1>　　それをきいて　安心したわ.<FA><F7><F1>＊「じゃあ　気をつけてね.<F1><F7>
00_12,<EB>＊「[・・・][・・・][・・・][・・・][・・・].<F1><FA><F7>＊「じゃあ　母さんは　行くわ.<F1>　　気をつけてね.<F7>
00_13,<EB>＊「ここは　アリアハンの城下町.<F1><FA><F7>＊「北に行くと　レ-ベの村が<F1>　　ありますわ.<F7>
