Index,Text
00_00,<EB>＊「あれ-?　なんだろう.<F7>
00_01,＊「おやっ.　空耳かな?<F7>
00_02,＊「わっ　きゅうに　はなしかけ[・・・]って<F1>　　だれも　いねえじゃねえか?<F7>
00_03,＊「ん?　何か　きこえたようじゃが<F1>　　気のせいかのう[・・・][・・・].<F7>
00_04,＊「うおっ!?<F1>　　なんじゃ　今の声は?<F7>
00_05,＊「ひえっ!<F7>
00_06,＊「だれも　いないのに<F1>　　声が　きこえるとは!?<FA><F7><F1>＊「おお　神よ　あなたですか?<F1><F7>
00_07,＊「あれっ　今　人の声が[・・・]<F1>　　う-ん　つかれてるのかなあ.<F7>
00_08,＊「あれ?　なんだろう.<F1>　　空耳かな.<F7>
00_09,＊「むっ　なにやつだ!<F1><FA><F7>＊「かくれていないで<F1>　　出てこい!<F7>
00_0A,＊「わっ　なんだなんだ?<F1>　　何が　おこったんだ?<F7>
00_0B,＊「むっ　さっき!<F1><FA><F7>＊「おや　気のせいあるか.<F1><F7>
00_0C,＊「えっ?<F1>　　だれか　呼びましたか?<F7>
00_0D,＊「だ~れ~も　いないよ~<F1>　　ラララ~<xE5><xE1><F7>
00_0E,＊「おかしいなあ.<F1><FA><F7>＊「今　だれかに　はなしかけられたと<F1>　　思ったのに.<F7>
00_0F,＊「チッ　空耳が　きこえやがる.<F1><FA><F7>＊「こんな所に　ながくいれば<F1>　　おかしくも　なるか[・・・][・・・].<F7>
00_10,＊「だれだっ!?<F1><FA><F7>＊「おかしいな.<F1>　　だれも　いねえぞ.<F7>
00_11,＊「すがたを　けしても!<F1>　　わたしたちには　分かります.<FA><F7>
00_12,＊「[・・・][・・・][・・・].<F7>
00_13,＊「はて　なんだろう?<F7>
00_14,＊「はて　これは　めんような?<F7>
00_15,<EB>＊「わっ!　びっくり.<F7>
00_16,＊「今　ぜったい　こえ　きこえた.<F1>　　私たち　うそ　つかない.<F7>
00_17,＊「ん!　だれか<F1>　　何か　いったか.<F7>
00_18,＊「何も　見えんが<F1>　　だれか　そこに　いるか?<F7>
00_19,<EB>＊「なに　今の?<F1><FA><F7>＊「もしかして　おばけ?<F1>　　きゃ-っ!<F7>
00_1A,<EB>＊「きゃっ<F1>　　今の声は　なんなの?<F7>
00_1B,<EB>＊「あら?<F1>　　だれか　私を　呼んだ?<FA><F7><F1>＊「へんねえ　だれも　いないわ.<F1><F7>
00_1C,<EB>＊「きゃっ　だれっ?<F1>　　のぞきねっ!<F7>
00_1D,＊「[・・・][・・・]　耳が　わるくなったかのう.<F1>　　それとも　目か[・・・][・・・].<F7>
00_1E,<EB>＊「へんですわ[・・・][・・・].<F1><FA><F7>＊「だれかの声が　きこえたと<F1>　　思いましたのに[・・・][・・・].<F7>
00_1F,<EB>＊「どなたですの?<F1>　　だれか　そこに　かくれてますの?<F7>
00_20,<EB>＊「はいっ!<F1><FA><F7>＊「[・・・][・・・]?<F1><F7>
00_21,<EB>＊「そこにいるのは　だれっ?<F1><FA><F7>＊「へんねえ.空耳かしら.<F1><F7>
00_22,<EB>＊「だれが　そこに　いるのですね.<F1>　　人の気<xE5><xF3>が　かんじられます.<F7>
00_23,<EB>＊「なんだ　今の声はっ!<F1>　　ま[・・・]まさか[・・・][・・・]<F7>
00_24,<EB>＊「まあ　どこからか　声が[・・・][・・・]<F1>　　ふしぎなことも　ありにけり.<F7>
00_25,<EB>＊「今　なにか　きこえた.<F1>　　でも　だれも　いない.へん.<F7>
00_26,<EB>＊「今の声　なに?<F7>
00_27,<EB>＊「すがたを　けしても<F1>　　わたしたちには　わかります.<FA><F7>
00_28,<EB>＊「うつくしさとは　なに[・・・][・・・].<F1><FA><F7>＊「ああ　私としたことが<F1>　　ひとりごとを.<F7>
00_29,<EB>＊「なんじゃ　だれぞ　おるのか?<F1>　　うるさいぞ!<F7>
00_2A,<EB>＊「ハッ!　今　神の声が<F1>　　きこえたような[・・・][・・・].<F7>
00_2B,<EB>＊「ここは　ルイ-ダの<xE5><xE8><xE5><xCF>.<F1>　　<xE5><xEF><xE5><x6E>者たちが[・・・][・・・]<FA><F7><F1>＊「[・・・][・・・]って　なんだ.<F1>　　だれも　いないじゃない.<F7>
00_2C,<EB>＊「はあ[・・・][・・・]　あの子は<F1>　　今ごろ　どうしているのかしら[・・・].<F7>
00_2D,<EB>＊「ふ-っ.<F7>
00_2E,＊「ぐるるるる.<F7>
00_2F,＊「ぶるるるるっ.<F7>
00_30,<EA>＊「みえねえ!　みえねえよお!<F7>
00_31,<EA>＊「それでも　すがたを<F1>　　けしているつもりか?<FA><F7><F1>＊「おれさまには　まるみえだぜ.<F1><F7>
00_32,<EB>＊「ピキッ?<F7>
01_00,＊「たのもしき　神のしもべよ.<F1><FA><F7>＊「わがきょうかいに<F1>　　どんな　ご用じゃな?
01_01,＊「こんな夜ふけに　わがきょうかいに<F1>　　なんの　ご用じゃな?
01_02,＊「どなたを　この世へ<F1>　　呼びもどすのじゃな?
01_03,＊「ごじょうだんを.<&40>どのは<F1>　　生きていらっしゃる!<FA><F7>
01_04,＊「さすれば　わがきょうかいに<F1>　　<&09>ゴ-ルドの　ごきふを.<FA><F7><F1>＊「よろしいですかな?<F1><xFF>
01_05,＊「なんと　やめると申されるか.<F1><FA><F7>
01_06,＊「ほかに　ご用は　おありかな?<F1>
01_07,＊「きょうかいへの　きふは<F1>　　神への　かんしゃの気持ち.<FA><F7><F1>＊「それを　おしむとは　なさけない.<F1><FA><F7>
01_08,＊「なんと　きふをするには　お金が<F1>　　足りないでは　ありませんか!<FA><F7><F1>＊「おお神よ　ゆるしたまえ!<F1><FA><F7>＊「こんな　まずしい人に<F1>　　むりなきふを　たのんだ[・・・]<FA><F7><F1>＊「私が　わるかったのです!<F1><FA><F7>
01_09,＊「おお　わが主よ!<F1>　　ぜんちぜんのうの神よ!<FA><F7><F1>＊「ちゅうじつなる　神のしもべ[・・・]<F1><FA><F7>＊「<&40>の　みたまを<F1>　　今ここに　呼びもどしたまえっ!
01_0A,<FE><&40>は　よみがえった!<F1><FA><F7>
01_0B,＊「では　お気をつけて.<F1>　　神の　ごかごの　あらんことを.<F7>
01_0C,＊「どなたの　どくを　とるのじゃな?<F1>
01_0D,＊「<&40>どのは　どくに<F1>　　おかされては　いませんぞ.<FA><F7>
01_0E,＊「おお神よ　おちからを!<F1><FA><F7>＊「<&40>より　どくのけがれを<F1>　　けし去りたまえっ!
01_0F,＊「どなたの呪いを　とくのじゃな?<F1>
01_10,＊「<&40>どのは<F1>　　呪われては　いませんぞ.<FA><F7>
01_11,＊「おお神よ　おちからを!<F1><FA><F7>＊「いまわしき　呪いを<F1>　　<&40>より　けし去りたまえっ!
02_00,<EB>＊「ここは　神にみちびかれし[・・・]<F1><FA><F7>＊「まよえる　こひつじたちの<F1>　　おとずれる<xE5><xCF>所.<FA><F7><F1>＊「わがきょうかいに<F1>　　どんな　ご用でしょう?
02_01,<EB>＊「おお　まよえる　こひつじたちよ.<F1><FA><F7>＊「このような　夜ふけに<F1>　　わがきょうかいに[・・・]<FA><F7><F1>＊「どんな　ご用でしょう?<F1>
02_02,<EB>＊「どなたを　生き返らせて<F1>　　ほしいのですか?
02_03,<EB>＊「あら?　<&40>さんは<F1>　　生きていますわ.<FA><F7>
02_04,<EB>＊「それでは　わがきょうかいに<F1>　　<&09>ゴ-ルドの　ごきふを.<FA><F7><F1>＊「よろしいですか?<F1><xFF>
02_05,<EB>＊「あら?　やめるのですね?<F1><FA><F7>
02_06,<EB>＊「ほかに　ご用は　ありますか?<F1>
02_07,<EB>＊「むりにとは　いいません.<F1><FA><F7>＊「すべては　神の　みこころの<F1>　　ままに[・・・][・・・].<FA><F7><F1>
02_08,<EB>＊「ざんねんですが<F1>　　お金が　足りませんわ.<FA><F7><F1>
02_09,<EB>＊「ああ　天に　まします<F1>　　われらが　神よ!<FA><F7><F1>＊「いま　ひとたび　<&40>に<F1>　　命のいぶきを　おあたえください.
02_0A,<FE><&40>は　よみがえった!<F1><FA><F7>
02_0B,<EB>＊「神さまは　いつも　私たちを<F1>　　見守ってくれています.<FA><F7><F1>＊「また　おいで下さいね.<F1><F7>
02_0C,<EB>＊「どなたのどくを　とりましょう?<F1>
02_0D,<EB>＊「あら?　<&40>さんは<F1>　　どくに　おかされてはいませんわ.<FA><F7>
02_0E,<EB>＊「ああ　われらが神よ.<F1><FA><F7>＊「<&40>を　むしばむ　どくを<F1>　　おきよめください.
02_0F,<EB>＊「どなたの呪いをときましょう?<F1>
02_10,<EB>＊「<&40>さんは<F1>　　呪われては　いませんわ.<FA><F7>
02_11,<EB>＊「ああ　われらが神よ.<F1><FA><F7>＊「<&40>を　いまわしき呪いより<F1>　　ときはなち　ください.
03_00,＊「よくぞ来た!<F1><FA><F7>＊「わしは　世界中の　小さなメダルを<F1>　　あつめている　おじさんじゃ.<FA><F7>
03_01,＊「もし　メダルを<F1>　　見つけてきた者には[・・・]<FA><F7><F1>＊「わしの　なけなしの　ほうびを<F1>　　とらせよう!<F7>
03_02,＊「ん?　なんと　メダルを<F1>　　持って来たか!<FA><F7><F1>＊「どれ　おじさんが　あずかろう!<F1><FA><F7>
03_03,＊「ほほう.　メダルをもって来たか.<F1>　　どれ　おじさんが　あずかろう!<FA><F7>
03_04,＊「ふむ.　これまでに　<&40>が<F1>　　持って来た　メダルは[・・・]<FA><F7><F1>＊「全部で　<&38>枚だな.<F1><FA><F7>
