Index,Text
00_00,＊「ここは　ぶきとぼうぐの店だ.<F1>　　どんな用だい?
00_01,＊「何を　かうかね?<F1><FA><F7>
00_02,＊「<&25>　<&3B>こだね.<F1>　　どうも　ありがとう.<FA><F7>
00_03,＊「おっと　ざんねんだが<F1>　　お金が足りないようだ.<FA><F7>
00_04,＊「ほかにも　用はあるかね?<F1>
00_05,＊「<&25>だね.<F1>　　どうも　ありがとう.<FA><F7>
00_06,＊「これは　戦いの時に　どうぐ<F1>　　として　使っても奴[カ]があるよ.<FA><F7>
00_07,＊「だれが　持つかね?<F1><FA><F7>
00_08,＊「じゃあ　その　<&00>に<F1>　　いれておくぜ!<FA><F7>
00_09,＊「ほかにも　かうかね?<F1><FA><F7>
00_0A,＊「おや?　わるいが　<&40>は<F1>　　それ以上　持てないみたいだ.<FA><F7><F1>＊「持ち物を　せいりするかい?<F1><xFF>
00_0B,＊「ほかの人が　持つかね?<F1><xFF>
00_0C,＊「おや?　<&40>の　持ち物は<F1>　　だいじな物ばかりで[・・・]<FA><F7><F1>＊「かってに　せいりできないぞ.<F1><FA><F7>
00_0D,＊「よし!　せいりしたぜ.<F1><FA><F7>
00_0E,＊「じゃあ　<&40>の<F1>　　ひつぎの中に　いれておくよ.<FA><F7>
00_0F,＊「ほらよっ　<&40>さん!<F1><FA><F7>
00_10,＊「持ちきれなかった分は<F1>　　その<&00>に　いれておくよ.<FA><F7>
00_11,＊「これは　<&40>には　そうび<F1>　　できないが　それでも　いいかね?<xFF>
00_12,＊「ここで　そうび　していくかい?<xFF>
00_13,<FE><&40>は　<&25>を<F1>そうび　させてもらった!<FA><F7>
00_14,＊「わっ　びっくりした!<F1><FA><F7>＊「その　<&12>は呪いで<F1>　　はずれないようだぜ.<FA><F7><F1>＊「しょうがないなぁ[・・・]　とりあえず<F1>　　受け取っておくれよ.<FA><F7>
00_15,＊「また　来てくれよなっ!<F1><F7>
00_16,＊「だれが　売ってくれるんだい?<F1><FA><F7>
00_17,＊「おや?　でも　<&40>は<F1>　　なんにも　持ってないぜ.<FA><F7>
00_18,＊「わるいが　それは　うちでは<F1>　　かいとれないなぁ.<FA><F7>
00_19,＊「しかし　それを　売っちまうと[・・・]<F1><FA><F7>＊「にどと　手に入らないかも<F1>　　しれないぜ.　いいのかい?<xFF>
00_1A,＊「<&25>だね.<F1><FA><F7>＊「<&09>ゴ-ルドで<F1>　　引きとろう.　いいかい?<xFF>
00_1B,＊「それは　ざんねんだな.<F1><FA><F7>
00_1C,＊「おっと!かいとりたいが　それ以上<F1>　　お金を　持てないみたいだぜっ.<FA><F7><F1>＊「売る前に　うちで<F1>　　なにか　かっていきなよ.<FA><F7>
00_1D,＊「うわっと　こいつは　おどろいた!<F1><FA><F7>＊「かいとりたいのは　やまやまだが<F1>　　呪いで　はずれないようだぜ.<FA><F7>
00_1E,＊「よし!　たしかにかいとったぜ.<F1><FA><F7>
00_1F,＊「ほかにも　売ってくれるかい?<F1><FA><F7><F1>
00_20,＊「おや?　その<&00>には<F1>　　なんにも　はいってないぜ.<FA><F7>
00_21,＊「<&25>かい?<F1><FA><F7>＊「それなら　1つ　<&09><F1>　　ゴ-ルドで　かいとるが[・・・]<FA><F7><F1>＊「いくつ　売ってくれるんだい?<F1>
00_22,＊「<&25>　<&3D>こだね.<F1>　　それなら[・・・]<FA><F7><F1>＊「<&09>ゴ-ルドで<F1>　　引きとろう.　いいかい?<xFF>
01_00,＊「ここはどうぐ屋です.<F1>　　どんな　ご用でしょう?
01_01,＊「どれを　おもとめですか?<F1><FA><F7>
01_02,＊「<&25>　<&3B>こですね.<F1>　　まいど　ありがとうございます.<FA><F7>
01_03,＊「すみません.　それをかうには<F1>　　お金が足りませんが[・・・][・・・].<FA><F7>
01_04,＊「ほかに　ご用は　ありますか?<F1>
01_05,＊「<&25>ですね.<F1>　　まいど　ありがとうございます.<FA><F7>
01_06,＊「これは　戦いの時に<F1>　　どうぐとして　使っても[・・・]<FA><F7><F1>＊「おトクな　品物ですよ.<F1><FA><F7>
01_07,＊「どなたが　お持ちになりますか?<F1><FA><F7>
01_08,＊「では　その　<&00>の中に<F1>　　入れておきますね.<FA><F7>
01_09,＊「ほかに　なにか　必要ですか?<F1><FA><F7>
01_0A,＊「でも　<&40>さんは　それ以上<F1>　　物を　持てないようですよ.<FA><F7><F1>＊「持ち物を　せいりしましょうか?<F1><xFF>
01_0B,＊「べつの人が　持ちますか?<F1><xFF>
01_0C,＊「おや?　でも<F1>　　<&40>さんの　持ち物は[・・・]<FA><F7><F1>＊「大切な物ばかりですね.<F1><FA><F7>
01_0D,＊「はい!　せいりしましたよ.<F1><FA><F7>
01_0E,＊「では　<&40>さんの<F1>　　ひつぎの中に　入れておきますね.<FA><F7>
01_0F,＊「はい　どうぞ　<&40>さん.<F1><FA><F7>
01_10,＊「持ちきれなかったぶんは<F1>　　その<&00>に入れておきますね.<FA><F7>
01_11,＊「おや?　<&40>さんは<F1>　　これを　そうびできませんが[・・・]<FA><F7><F1>＊「それでも　よろしいですか?<F1><xFF>
01_12,＊「さっそく　そうびなさいますか?<F1><xFF>
01_13,<FE><&40>は　<&25>を<F1>そうび　させてもらった!<FA><F7>
01_14,＊「おや?　その<&12>が<F1>　　はずれませんよ!<FA><F7><F1>＊「もしかして<F1>　　呪いが　かかっているのでは?<FA><F7><F1>＊「しかたありません.　とりあえず<F1>　　受け取って　いただけますか?<FA><F7>
01_15,＊「では　またの　おこしを<F1>　　おまちしています.<F7>
01_16,＊「どなたの　持ち物を<F1>　　売ってくれますか?<FA><F7>
01_17,＊「<&40>さんは　売れる物を<F1>　　なにも　持っていませんが.<FA><F7>
01_18,＊「すみませんが　その品物は<F1>　　うちでは　かいとれません.<FA><F7>
01_19,＊「でも　それを　売ってしまうと[・・・]<F1><FA><F7>＊「もう　にどと　手に入らないかも<F1>　　しれませんよ.いいんですか?<xFF>
01_1A,＊「<&25>ですね.<F1><FA><F7>＊「それなら<&09>ゴ-ルドで<F1>　　かいましょう.　いいですか?<xFF>
01_1B,＊「それは　ざんねんです[・・・][・・・].<F1><FA><F7>
01_1C,＊「でも　そんなに<F1>　　お金を　持てませんよ.<FA><F7><F1>＊「どうです?　うちで　なにか<F1>　　かっていっては.<FA><F7>
01_1D,＊「おや!?　どうやら　呪いが<F1>　　かかっているみたいですね.<FA><F7><F1>＊「う-ん　ざんねんです[・・・][・・・].<F1><FA><F7>
01_1E,＊「どうも　ありがとうございます.<F1><FA><F7>
01_1F,＊「ほかに　なにか<F1>　　売ってくれますか?<FA><F7>
01_20,＊「おや?　その<&00>の中は<F1>　　からっぽみたいですよ.<FA><F7>
01_21,＊「<&25>ですか?<F1><FA><F7>＊「それなら　1つ　<&09><F1>　　ゴ-ルドで　かいとりますが[・・・]<FA><F7><F1>＊「いくつ　売ってくれますか?<F1>
01_22,＊「<&25>　<&3D>こですね.<F1><FA><F7>＊「それなら<&09>ゴ-ルドで<F1>　　かいましょう.　いいですか?<xFF>
02_00,＊「いらっしゃい.<F1>　　ここは　よろず屋じゃよ.
02_01,＊「さあて　どの品物を<F1>　　かってくれるのかの?<FA><F7>
02_02,＊「<&25>　<&3B>こじゃな.<F1>　　ありがたいことじゃ.<FA><F7>
02_03,＊「ありゃ?それを　かうには　お金が<F1>　　ちと　足らないようじゃよ.<FA><F7>
02_04,＊「ほかにも　なにか<F1>　　用はあるかの?
02_05,＊「<&25>じゃな.<F1>　　ありがたいことじゃ.<FA><F7>
02_06,＊「この品は　戦いの時に<F1>　　どうぐとして　つかっても[・・・]<FA><F7><F1>＊「役に立つ　すぐれもんじゃよ.<F1><FA><F7>
02_07,＊「だれが　持つんじゃ?<F1><FA><F7>
02_08,＊「それじゃ　その　<&00>の中に<F1>　　入れておくぞよ.<FA><F7>
02_09,＊「ほかにも　なにか<F1>　　かっていかんか?<FA><F7>
02_0A,＊「そんなこと　いっても　<&40>は<F1>　　それ以上　持てやせんぞ.<FA><F7><F1>＊「持ち物を　せいりしてやろうか?<F1><xFF>
02_0B,＊「だれか　ほかの人が　もつかの?<F1><xFF>
02_0C,＊「ありゃ?　<&40>の　持ち物は<F1>　　だいじな物ばかりじゃの.<FA><F7><F1>
02_0D,＊「ほれっ　せいりは　おわったぞよ.<F1><FA><F7>
02_0E,＊「それじゃ　<&40>の<F1>　　ひつぎの中に　入れておくぞ.<FA><F7>
02_0F,＊「ほれっ　<&40>!<F1><FA><F7>
02_10,＊「持ちきれなかったヤツは<F1>　　その<&00>に　入れておくぞよ.<FA><F7>
02_11,＊「<&40>は　これを<F1>　　そうびすることが　できんが[・・・]<FA><F7><F1>＊「そんでも　ええんじゃな?<F1><xFF>
02_12,＊「それじゃ　さっそく<F1>　　そうびしてみるかの?<xFF>
02_13,<FE><&40>は　<&25>を<F1>そうび　させてもらった!<FA><F7>
02_14,＊「むむ!　今　みにつけている<F1>　　<&12>が　はずれん.<FA><F7><F1>＊「おぬし　呪われておるぞ!<F1><FA><F7>＊「しょうがないのう.とりあえず<F1>　　こいつを　受け取ってくれんかの?<FA><F7>
02_15,＊「それじゃ　また　いつでも<F1>　　きがるに　来るがええ.<F7>
02_16,＊「だれが　売ってくれるんじゃ?<F1><FA><F7>
02_17,＊「ありゃ?　<&40>は<F1>　　何も　持っていないぞよ.<FA><F7>
02_18,＊「う-む.　わるいが<F1>　　そいつは　引きとれないぞよ.<FA><F7>
02_19,＊「じゃが　そいつを　売ってしまうと<F1>　　もう　手に入らないかもしれんぞ.<FA><F7><F1>＊「それでも　いいんじゃな?<F1><xFF>
02_1A,＊「はいよ.<F1>　　<&25>じゃな.<FA><F7><F1>＊「それじゃったら　<&09><F1>　　ゴ-ルドで引きとるが　どうじゃ?<xFF>
02_1B,＊「それは　ざんねんじゃのう.<F1><F7>
02_1C,＊「ありゃ?　引きとろうにも<F1>　　<&40>は　お金が　いっぱいで[・・・]<FA><F7><F1>＊「もう　持てないようじゃ.<F1>　　うらやましいことよのう.<F7>
02_1D,＊「むむ!　呪いが　かかっておる.<F1><FA><F7>＊「このままじゃ　引きとれんのう.<F1>　　う-む　ざんねんじゃ.<FA><F7><F1>
02_1E,＊「ふむ　ありがたいことじゃ.<F1><FA><F7>
02_1F,＊「ほかにも　なにか<F1>　　売ってくれんか?<FA><F7>
02_20,＊「ありゃ?　その<&00>には<F1>　　なにも　入っていないようじゃ.<FA><F7>
02_21,＊「<&25>じゃな?<F1><FA><F7>＊「それじゃったら　1つ　<&09><F1>　　ゴ-ルドで　引きとるが[・・・]<FA><F7><F1>＊「いくつ　売ってくるんじゃ?<F1>
02_22,＊「<&25>　<&3D>こじゃな.<F1><FA><F7>＊「それじゃったら　<&09><F1>　　ゴ-ルドで引きとるが　どうじゃ?<xFF>
03_00,＊「おお!　私の　ともだち!<F1>　　おまちしておりました.<FA><F7><F1>＊「売ってる物を　見ますか?<F1><xFF>
