Index,Text
00_00,＊「ここは　モンスタ-同士が　戦う[・・・]<FA><F7><F1>＊「手に　あせ　にぎる<F1>　　かくとうじょう　です.<F7>
00_01,＊「いらっしゃいませ.<F1>　　ごゆっくり　おたのしみください.<F7>
00_02,＊「私が　お堆を　ぬけ出して<F1>　　こんなところに　来てるってこと[・・・]<FA><F7><F1>＊「女王さまには　ないしょですよ.<F1><F7>
00_03,＊「ここだけのはなしですが[・・・][・・・]<F1><FA><F7>＊「女王さまが　おしのびで<F1>　　いらしたことが[・・・]<FA><F7><F1>＊「いちどだけ　あるそうですよ.<F1><F7>
00_04,＊「私は　カケをするために<F1>　　ここへ　来ているのではない.<FA><F7><F1>＊「まものどもの　戦いかたを<F1>　　研究しに　来ているのだ.<F7>
00_05,＊「今のしょうぶ　どっちが　かった?<F1><xFF>
00_06,＊「あっあっ　やっぱり<F1>　　いわなくて　いいよ.<FA><F7><F1>＊「どうせ　カケてないし[・・・][・・・].<F1><F7>
00_07,＊「なんじゃ?<F1><FA><F7>＊「このばしょは　わしのじゃ.<F1>　　ぜったいに　ゆずらんぞ!<F7>
00_08,＊「ここは　さばくの国　イシス.<F1><FA><F7>＊「いまは亡き　ファラオ王の<F1>　　つくった　国です.<F7>
00_09,＊「この国を　おさめているのは<F1>　　とても　うつくしい　女王さまだ.<FA><F7><F1>＊「おぬしも　女王さまが　見たくて<F1>　　はるばる　やって来たのだろう.<F7>
00_0A,＊「わたしは　ソクラス.こうして<F1>　　夜になるのを　まっています.<FA><F7><F1>＊「でも　夜になると　なぜか　<xE5><xF8>が<F1>　　まちどおしくなってしまうのです.<F7>
00_0B,＊「だれも　ソクラスのことを<F1>　　わらえまい.<FA><F7><F1>＊「人生とは　ああしたものかも<F1>　　[和2]れぬ[・・・].<F7>
00_0C,＊「さばくの北には[・・・]<F1><FA><F7>＊「ピラミッドと　よばれる<F1>　　王<xE5><x66>の　はかが　あるそうだ.<FA><F7><F1>＊「オレも　行ってみたいものだが[・・・]<F1><FA><F7>＊「なにしろ　何千年も　<xE5><xF2>からの<F1>　　しんせいな　たてものだからな[・・・]<FA><F7><F1>＊「へたに近づいたり　宝物にふれたり<F1>　　したら　呪われるにちがいないぞ.<F7>
00_0D,<EB>＊「え?　アリアハンから　来たの?<F1><FA><F7>＊「でも　そんな国　[和2]らないわ.<F1>　　どこの　いなかの国　かしら.<F7>
00_0E,＊「チッ!　今日も　かなり<F1>　　まけちまった[・・・].<F7>
00_0F,<EB>＊「つめたい水は　いかが?<F1>　　水は　私たちの宝ですわ.<F7>
00_10,＊「ゴクゴク[・・・][・・・]<F1>　　ひゃ-!　うまい!<FA><F7><F1>＊「さばくは　のどが　かわいて[・・・]<F1>　　それにまものたちの恐ろしいこと!<FA><F7><F1>＊「しかし　女王さまの<F1>　　うつくしさたるや[・・・]<FA><F7><F1>＊「ここまで　族をした　かいが<F1>　　あったというものです.<F7>
00_11,＊「うたは　どうです?<F1>　　族の人.<xFF>
00_12,＊「ラララ　ほしふるうでわを<F1>　　つけたなら[・・・]<FA><F7><F1>＊「すばやさ　上がって<F1>　　うれしいな　ラララ[・・・].<F7>
00_13,<FE>＊「[・・・][・・・][・・・][・・・].<F1><F7>
00_14,<EB>＊「うちの主人は　この町で[・・・]<F1><FA><F7>＊「ぶきとぼうぐの店を<F1>　　やっておりますのよ.おほほほ.<F7>
01_00,＊「ここにいると　死者たちの声が<F1>　　きこえてくるようです.<FA><F7><F1>＊「われわれも　いずれは<F1>　　こうして　土に　かえるのですね.<F7>
01_01,＊「こっくり　こっくり[・・・][・・・].<F7>
01_02,＊「ぐうぐう[・・・][・・・].<F7>
01_03,＊「ムニャムニャ[・・・]　よしっ!<F1>　　キャットフライで　きまりだっ!<FA><F7><F1>＊「[・・・][・・・]ぐが-　ぐが-.<F1><F7>
01_04,<EB>＊「いやん　近づかないでっ!<F1>　　こっそり　水あびしてるんだから.<F7>
01_05,<EB>＊「体が　すなだらけで　気持ち<F1>　　わるいから　水あび　してるの.<FA><F7><F1>＊「でも　さばくの夜って　あんがい<F1>　　ひえるのよね.[・・・][・・・]クシュン!<FA><F7>
01_06,＊「わたしは　ソクラス.こうして<F1>　　夜が明けるのを　まっています.<FA><F7><F1>＊「ああ[・・・][・・・].<F1>　　早く　<xE5><xF8>にならないかなあ.<F7>
01_07,＊「おや　ぶきが　ほしいのかね?<F1><xFF>
01_08,＊「すると　ぼうぐかね?<F1><xFF>
01_09,＊「だったら　<xE5><xED>間<F1>　　私の店の方へ　来ておくれ.<F7>
01_0A,＊「わかった!　ほしふるうでわが<F1>　　ほしいんだろう?<FA><F7><F1>＊「それなら　お堆に<F1>　　まつってあるというはなしだ.<F7>
02_00,＊「イシス堆に　ようこそ.<F1><F7>
02_01,＊「ようこそ　イシス堆へ.<F1><FA><F7>＊「さばくを　族して<F1>　　おつかれでしょう.<FA><F7><F1>＊「どうぞ　ごゆるりと.<F1><F7>
02_02,<EB>＊「にゃ~ん.<F1><F7>
02_03,<EB>＊「ゴロゴロ[・・・][・・・].<F1><F7>
02_04,<EB>＊「さばくを　族して来たの?<F1><FA><F7>＊「ハナのあたまの　かわが<F1>　　むけかかっていますわよ.<F7>
02_05,<EB>＊「おそらくあなたがたもピラミッドへ<F1>
02_06,<EB>＊「おそらく　あなたも　ピラミッドへ<F1>
02_07,<EB>　　向かう　むこうみずな族人[・・・].<FA><F7><F1>＊「けれど　気をつけなさい!<F1><FA><F7>＊「ピラミッドには　呪文の<F1>　　きかぬばしょが　あるそうな.<F7>
02_08,<EB>＊「ああ　たくましい　ひとたち!<F1><FA><F7>
02_09,<EB>＊「ああ　たくましい　ひと!<F1><FA><F7>
02_0A,<EB>＊「女王さまも　きっと<F1>　　気に入ってくださることでしょう.<F7>
