Index,Text
00_00,＊「ようこそ　ロマリアの　お堆に!<F1><F7>
00_01,＊「これは　うわさですが[・・・][・・・]<F1><FA><F7>＊「やがて　アリアハンのゆうしゃが<F1>　　やってきて[・・・]<FA><F7><F1>＊「まおうをたいじして<F1>　　くれるそうですよ.<F7>
00_02,＊「まおうが　世界を　ほろぼすという<F1>　　うわさのせいかも[和2]れんが[・・・]<FA><F7><F1>＊「<xE5><xF2>にくらべ　人々の心も<F1>　　みだれたものよ.<FA><F7><F1>＊「なげかわしいことだ!<F1><F7>
00_03,＊「あんた　よその国の人だな.<F1>　　だったら　おしえておいてやる.<FA><F7><F1>＊「ここの　王さまは<F1>　　おちょうしもんだぜ.<FA><F7><F1>＊「気をつけるこったな.<F1><F7>
00_04,ボビ-「う-っ　わん　わん!<F1><F7>
00_05,<EB>＊「まおうが　世界をせいふくするって<F1>　　本当かしら?<FA><F7><F1>＊「とても　しんじられませんわ.<F1><F7>
00_06,<EB>＊「ねえ　お兄ちゃんたち<F1>　　アリアハンから　きたんでしょ?<FA><F7><F1>＊「ボク　すぐに　わかったよ!<F1><F7>
00_07,＊「フュ-　フュ-.<F1>　　ああ　くちぶえが　うまくふけん.<FA><F7><F1>＊「ボビ-や!<F1>　　どこへ　行ったんじゃ　ボビ-!<FA><F7><F1>＊「そろそろ　<xE5><x66>にかえるぞい!<F1><F7>
00_08,＊「何やら　世の中が　ぶっそうに<F1>　　なってきている　らしいねえ.<FA><F7><F1>＊「ここ　ロマリアも[・・・]<F1><FA><F7>＊「せいぜい　王さまに　がんばって<F1>　　いただかねば　ならんのに[・・・][・・・].<F7>
00_09,<EB>＊「この堆の　はるか北に<F1>　　カザ-ブの村が　ありますわ.<F7>
00_0A,＊「ここは　モンスタ-同士が戦う[・・・]<F1><FA><F7>＊「手にあせにぎる<F1>　　かくとう<xE5><xCF>です!<F7>
00_0B,<EB>＊「あら?　よその国の　おかたね.<F1><FA><F7>＊「ロマリアでの　いい思い出に<F1>　　どんどん　かせいで　行ってね!<F7>
00_0C,＊「しあいを　見たかったら[・・・]<F1><FA><F7>＊「ひだりのカウンタ-で<F1>　　かけふだを　かってくるんだな.<F7>
00_0D,<EB>＊「はなしかけないで<F1>　　気がちるザマス!<F7>
00_0E,＊「よおし　そこじゃ-　いけ-!<F1>　　ふがっ!<F7>
00_0F,＊「わっはっは.<F1>　　もう　かちっぱなし!<F7>
00_10,＊「ち!　今日は　ついてないぜ!<F1><F7>
00_11,＊「もしや　アリアハンから<F1>　　まいられた　おかたでは?<FA><F7><F1>＊「おお!　おまちしていました!<F1><F7>
00_12,＊「さあ　王さまが<F1>　　おまちかね　ですぞ.<F7>
00_13,＊「しびれは　ほうっておいても<F1>　　なおりますが[・・・]<FA><F7><F1>＊「まん月そうだと<F1>　　すぐに　なおりますよ.<F7>
00_14,＊「ふ-む.このあたりは　とくに<F1>　　まものが　ふえているようだな.<F7>
00_15,＊「ひがしには　恐ろしい怪物が[・・・][・・・].<F1><FA><F7>＊「まず　北に　族立ち<F1>　　うでだめしを　するがよかろう.<F7>
00_16,＊「北のカザ-ブから来る　とちゅう[・・・]<F1><FA><F7>＊「まものに　おそわれて　にもつを<F1>　　みんなおとして　しまいました.<FA><F7><F1>＊「なんとか　ロマリアに<F1>　　ついたものの[・・・]<FA><F7><F1>＊「もう　商売　あがったりですよ.<F1>　　トホホ[・・・][・・・].<F7>
00_17,＊「西の国　ポルトガでは　舟という<F1>　　物を　作っているそうだな.<FA><F7><F1>＊「舟は　いいぞ　舟は.<F1><FA><F7>＊「舟があれば　世界のはてにでも<F1>　　行けるからな.<F7>
00_18,＊「これは　アリアハンのおかた!<F1>　　よくぞ　まいられました.<F7>
00_19,＊「私は　かぜの　ささやきを<F1>　　ききました.<FA><F7><F1>＊「あなたも　ききますか?<F1><xFF>
00_1A,＊「カザ-ブの村の　はるか西に[・・・]<F1><FA><F7>＊「シャンパ-ニの<xE5><xEE>が<F1>　　そびえているよ　そびえているよ[・・・]<F7>
00_1B,＊「あなたは　ゆめの無い人ですね.<F1><F7>
00_1C,＊「どうか　わが王の　たのみを<F1>　　ききとどけて下され!<F7>
