Index,Text
00_00,＊「ようこそ<F1>　　族人のすごろく<xE5><xCF>に!<FA><F7>
00_01,＊「すごろく1回につき<F1>　　すごろくけん　1枚です.<FA><F7><F1>＊「おやりに　なりますか?<F1><xFF>
00_02,＊「すごろく1回につき<F1>　　すごろくけん　1枚で[・・・][・・・]<FA><F7><F1>＊「おおっと　お客さん!<F1><FA><F7>＊「なんと　ゴ-ルドパスを<F1>　　お持ちでは　ありませんか!<FA><F7><F1>＊「好きですねえ　お客さんも.<F1>　　さあ　どうぞ　どうぞ.<FA><F7>
00_03,＊「おや?　お金を　1ゴ-ルドも<F1>　　持っていないようですね.<FA><F7><F1>＊「すごろくを　する<xE5><xF7>は　いくらか<F1>　　ゴ-ルドを　持っていないと[・・・]<FA><F7><F1>＊「リタイアに　なってしまいます.<F1><FA><F7>
00_04,＊「では　また　どうぞ.<F1><F7>
00_05,＊「では　すごろくけんを　1枚<F1>　　いただきます.<FA><F7>
00_06,＊「ここは　サイコロを　<&3D>回<F1>　　ふることが　できます.<FA><F7><F1>＊「がんばって下さいね.<F1><F7>
00_07,＊「すごろくに　さんかできるのは<F1>　　お1人さま　だけです.<FA><F7><F1>＊「どうか　お気をつけて.<F1><F7>
00_08,<FE>とちゅうで　おやめになっても<F1>すごろくけんはお返しできません.<FA><F7><F1>それでも　ここで　やめますか?<F1><xE7>
00_09,＊「まっ　人には　いろいろおもわくが<F1>　　ありますからね.<FA><F7><F1>＊「すごろくを　とちゅうでやめるのも<F1>　　さくせんの　1つかもしれません.<FA><F7><F1>＊「また　来て下さいね.<F1><F7>
00_0A,<FE>サイコロの　のこり回すうが<F1>もう　ありません.<FA><F7><F1>ざんねんですが　ここまでです.<F1><F7>
00_0B,＊「のこり回すうが　なくなって<F1>　　しまったんですから[・・・]<FA><F7><F1>＊「しかたありませんね.<F1><FA><F7>＊「この次は<F1>　　がんばって下さいね.<F7>
00_0C,<FE>持ち金が　なくなってしまったので<F1>ざんねんですが　ここまでです.<F7>
00_0D,＊「すごろくを　する<xE5><xF7>は　いくらか<F1>　　ゴ-ルドを　持っていないと[・・・]<FA><F7><F1>＊「こういうことに　なります.<F1><FA><F7>＊「この次は<F1>　　気をつけて下さいね.<F7>
00_0E,＊「あらら[・・・][・・・]<F1>　　やられちゃったみたいですね.<FA><F7><F1>＊「たとえ　すごろくといえども<F1>　　ゆだんは　きんもつです.<FA><F7><F1>＊「この次は<F1>　　がんばって下さいね.<F7>
00_0F,＊「おや　すごろくけんを　1枚も<F1>　　持っていないようですね.<FA><F7>
00_10,<FE>ラッキ-!　<&40>は<F1><&30>ゴ-ルドを　手に入れた!
00_11,<FE>おっと!<F1><FA><F7><&40>は　<&30>ゴ-ルドを<F1>おとしてしまった!
00_12,<FE>うわっ!　すさまじい　でんじはが<F1>おそいかかってきた!<FA><F7><F1><&40>は　<&37>ポイントの<F1>ダメ-ジを　うけた!
00_13,<FE><&40>は　いきたえた[・・・][・・・].<F1><F7>
00_14,<FE><&3B>こ　すすむ!<F7>
00_15,<FE><&3B>こ　もどる!<F7>
00_16,<FE>ざんねん!<F1>ふりだしに　もどる!<F7>
00_17,<FE>どこからともなく<F1>あやしげな声が　きこえる[・・・][・・・].<FA><F7>
00_18,夜空を　やきつくす　火の山.<F1>こうてつのハンマ-を　うちならせ.<FA>
00_19,<FE><&40>の　ちからが　<&3B>あがった!<F1><F7>
00_1A,大地の神々　よりつどいて<F1>この者に　ちからを　あたえん!<FA>
00_1B,<xE5><xF7>はかぜ.さわやかなる　しらべに<F1>足どりは　かろやかに.<FA>
00_1C,<FE><&40>の　すばやさが　<&3B>あがった!<F1><F7>
00_1D,夜空の　きらめき.<F1><FA><F7>その光は　またたくうちに<F1>三千世界を　かけめぐる.<FA>
00_1E,つかれしらぬ　そのからだ<F1>大いわ　持ちて　山をのぼらん.<FA>
00_1F,<&40>の　たいりょくが<F1><FE><&3B>あがった!<F7>
00_20,こぶし　100万回.<F1>うたれても　なお　元気なりし.<FA><F7>
