Index,Text
00_00,[*:] This is the town<F1>of <&28>burg.<FA><F7><F1>But it['s] no longer<F1>only <&28>['s] town.<F7>
00_01,"[*:] By the way, some<F1>time ago, a man<FA><F7><F1>came to town with<F1>something called<FA><F7><F1>Yellow Orb for<F1>sale.<FA><F7><F1><&28> bought it for<F1>a ludicrous sum.<FA><F7><F1>It['s] terribly<F1>wasteful.<F7>"
00_02,<EB>[*:] Is it true that<F1><&28> was once one<FA><F7><F1>of your friends?<F1>Isn['t] that a lie?<F7>
00_03,"<EB>[*:] Now that I think<F1>about it, Mayor<FA><F7><F1><&28>['s] time was<F1>better than this.<F7>"
00_04,[*:] I['m] a soldier<F1>hired by the town.<FA><F7><F1>Outsiders are to<F1>leave immediately.<F7>
00_05,[*:] This is <&28>['s]<F1>manor.<FA><F7><F1>But the fool is no<F1>longer here.<F7>
00_06,[*:] This is the<F1>jail.<FA><F7><F1>It was built by<F1><&28> to imprison<FA><F7><F1>wrong-doers.<F1><FA><F7>How ironic is it<F1>that the builder<FA><F7><F1>is the prisoner?<F1><F7>
00_07,"<&28>: Hello, <&40>.<F1>It['s] me, <&28>.<FA><F7><F1>Everything I did,<F1>I thought was for<FA><F7><F1>the good of the<F1>people.<FA><F7><F1>But this is how it<F1>turned out.<FA><F7><F1>"
00_08,"<&28>: Oh, yes.<F1>Please go to my<FA><F7><F1>manor and check<F1>behind my chair.<FA><F7>"
00_09,"<&28>: I['m] going to<F1>stay here a while<FA><F7><F1>longer and reflect<F1>on my mistakes.<FA><F7><F1>The townspeople<F1>will eventually<FA><F7><F1>forgive me.<F1><FA><F7>When that time<F1>comes, please come<FA><F7><F1>see me.<F1><F7>"
00_0A,"<&28>: I['m] glad for<F1>your help, but…<FA><F7>"
00_0B,"<EB><&28>: Oh, <&40>…<F1>It['s] me, <&28>…<FA><F7><F1>I did what I<F1>thought was right<FA><F7><F1>for everyone…<F1><FA><F7>Maybe I went too<F1>far…<F7><F1>"
00_0C,"<EB><&28>: Oh, yes.<F1>Will you check<FA><F7><F1>behind my chair in<F1>the manor please?<FA><F7>"
00_0D,<EB><&28>: I['m] going to<F1>think over what I<FA><F7><F1>did wrong here.<F1><FA><F7>I think the towns-<F1>people will come<FA><F7><F1>to forgive me.<F1><FA><F7>Please come see me<F1>again then.<F7>
00_0E,"<EB><&28>: Thank you,<F1><&40>.<FA><F7><F1>But I can['t] run<F1>from this now.<FA><F7>"
00_0F,[*:] A revolution<F1>started finally.<FA><F7><F1><&28> now in jail.<F1>Just terrible…<F7>
00_10,"<EB>[*:] This is the<F1>children['s] singing<FA><F7><F1>contest hall.<F1><FA><F7>If you have some<F1>time, come in.<F7>"
00_11,[*:] Kids can be darn<F1>good these days.<F7>
00_12,<EB>[*:] My baby is going<F1>to sing next.<F7>
00_13,<EB>[*:] I['m] a little<F1>nervous…<F7>
00_14,<EB>[*:] Slime~ Lala~<F1>Wobble~<F7>
00_15,"[*:] Something to<F1>drink for you?<FA><F7><F1>Ale? Uh, sorry, we<F1>don['t] have anything<FA><F7><F1>that strong.<F1><F7>"
00_16,[*:] I think it['s] good<F1>that I came here.<FA><F7><F1>But I didn['t] expect<F1>to find the love<FA><F7><F1>of my life at this<F1>age.<F7>
01_00,[*:] Zzz… Zzz…<F7>
01_01,[*:] We close up at<F1>night.<FA><F7><F1>Please come back<F1>tomorrow.<F7>
01_02,"[*:] I['m] a mercenary<F1>hired by the town,<FA><F7><F1>so I don['t] know<F1>much about it.<FA><F7><F1>I['v]e heard that<F1><&28> founded the<FA><F7><F1>town, but why is<F1>the founder locked<FA><F7><F1>up in jail?<F1><F7>"
01_03,[*:] Ssss…<F7>
02_00,[*:] This is the town<F1>of <&28>burg.<FA><F7><F1>It['s] named after<F1>the founder.<F7>
02_01,[*:] I['m] holding a<F1>recital tonight.<FA><F7><F1>Please come if you<F1>can.<F7>
02_02,"[*:] The town is no<F1>longer in <&28>['s]<FA><F7><F1>hands.<F1><FA><F7>From now on, we<F1>will make the town<FA><F7><F1>bigger by working<F1>all together.<F7>"
02_03,<EB>[*:] They said the<F1>town will grow<FA><F7><F1>bigger just like<F1>me!<FA><F7><F1>That['s] so exciting!<F1><F7>
02_04,[*:] The town doesn['t]<F1>need mercenaries<FA><F7><F1>like us anymore.<F1><FA><F7>I think we['d] better<F1>find a new job.<F7>
02_05,[*:] This is <&28>['s]<F1>manor.<F7>
