Index,Text
00_00,＊「ここは　いざないの洞くつじゃ.<F1><FA><F7>＊「じゃが　かいだんは　石カベで<F1>　　封じられておる.<F7>
00_01,＊「ここは　いざないの洞くつじゃ.<F1>　　もはや　ふういんは　ほどかれた!<F7>
00_02,＊「ほう[・・・][・・・]<F1>　　これが　族のとびらか[・・・][・・・].<FA><F7><F1>＊「いや　じつは　わし　この目で<F1>　　見るのは　はじめて　なんじゃよ.<F7>
00_03,<FE><&00>は　宝ばこをあけた.<F1><FA><F7>ふたのうらに　なにやら　もじが<F1>きざまれている.<FA><F7><F1>[k「]アリアハンより　族立つ者へ.<F1>　この地図を　あたえん!<FA><F7><F1>[k「]地図を見たくば　セレクトボタン.<F1><FA><F7>[k「]さらに　セレクトで　より見やすく<F1>　なるであろう.<FA><F7><F1>[k「]なんじの　族立ちに<F1>　えいこうあれ!<FA><F7><F1><&00>は　ふしぎな地図を<F1>手に入れた!<F7>
01_00,＊「この洞くつの　どこかに[・・・]<F1><FA><F7>＊「体[カ]や気[カ]を　かいふくしてくれる<F1>　　せいなる　いずみが　あるらしい.<FA><F7><F1>＊「しかし　どうして　こんな所に<F1>　　そんないずみが　わいたのか[・・・][・・・].<FA><F7><F1>＊「わたしには　かなしげな呼び声が<F1>　　きこえますぞ.<F7>
01_01,<FE>さらに宝ばこには　君きおきが<F1>のこされていた!<FA><F7><F1><&40>は　君きおきを　よんだ.<F1><FA><F7>[k「]お母さま.　さきだつ　ふこうを<F1>　おゆるしください.<FA><F7><F1>[k「]わたしたちは　エルフと　人間.<F1>　この世で　ゆるされぬ　あいなら[・・・]<FA><F7><F1>[k「]せめて　天国で<F1>　いっしょに　なります[・・・][・・・].　アン<F7>
02_00,<FE>りっぱなぞうが　ある.<F1><FA><F7>このピラミッドに　ねむっている<F1>王だろうか[・・・].<F7>
02_01,<FE>カベには　小さなまるいボタンがある.<F1>おしてみますか?<xFF>
02_02,<FE><&00>は　ボタンを　おした.<F1><FA><F7>
02_03,<FE>どこからか　おもいいわの　うごく<F1>おとが　した[・・・][・・・].<F7>
02_04,<FE>しかし　そのボタンは　すでに<F1>おしてある.<F7>
02_05,<FE>しかし　何も　おこらなかった.<F1><F7>
02_06,<FE>とても　おもそうな石のとびらだ.<F1>どうすれば　ひらくのだろうか[・・・].<F7>
02_07,<FE><&40>は　ひつぎを　しらべた!<F1><FA><F7>ひつぎは　石で　できていた.<F1>おもくて　フタが　ひらかない!<F7>
